cog_id,root,clade_name,protein_id,ssp_id,gene_id,preferred_name
NOG240237,14,Afrotheria,ENSP00000415517,9606,10665,C6orf10
NOG89249,14,Afrotheria,ENSP00000301246,9606,64073,C19orf33
NOG85191,14,Afrotheria,ENSP00000302867,9606,390883,OR7G3
NOG85191,14,Afrotheria,ENSP00000303822,9606,390882,OR7G2
NOG85191,14,Afrotheria,ENSP00000444134,9606,125962,OR7G1
NOG281839,14,Afrotheria,ENSP00000397039,9606,107983987,SMIM34B
NOG281839,14,Afrotheria,ENSP00000397039,9606,388820,SMIM34B
NOG241387,14,Afrotheria,ENSP00000291009,9606,5304,PIP
NOG267964,14,Afrotheria,ENSP00000359384,9606,441161,OOEP
NOG90100,14,Afrotheria,ENSP00000479656,9606,337878,KRTAP7-1
NOG105681,14,Afrotheria,ENSP00000273610,9606,90226,UCN2
NOG39094,14,Afrotheria,ENSP00000360046,9606,400757,C1orf141
NOG244464,14,Afrotheria,ENSP00000365024,9606,58496,LY6G5B
NOG12144,14,Afrotheria,ENSP00000309521,9606,54923,LIME1
NOG12144,14,Afrotheria,ENSP00000477118,9606,NA,ENSG00000273047
NOG67495,14,Afrotheria,ENSP00000263851,9606,3574,IL7
NOG251647,14,Afrotheria,ENSP00000361556,9606,375759,C9orf50
NOG15881,14,Afrotheria,ENSP00000310796,9606,83591,THAP2
NOG283201,14,Afrotheria,ENSP00000430000,9606,552889,ATXN7L3B
NOG89839,14,Afrotheria,ENSP00000297439,9606,1672,DEFB1
NOG127871,14,Afrotheria,ENSP00000387617,9606,341346,SMCO2
NOG133651,14,Afrotheria,ENSP00000443917,9606,25858,TEX40
NOG129567,14,Afrotheria,ENSP00000333184,9606,390649,OR4F15
NOG42107,14,Afrotheria,ENSP00000399075,9606,642597,C18orf42
NOG32763,14,Afrotheria,ENSP00000238609,9606,83982,IFI27L2
NOG32763,14,Afrotheria,ENSP00000451851,9606,122509,IFI27L1
NOG32763,14,Afrotheria,ENSP00000483430,9606,3429,IFI27
NOG32036,14,Afrotheria,ENSP00000425996,9606,647087,C7orf73
NOG41629,14,Afrotheria,ENSP00000414236,9606,440498,HSBP1L1
NOG266451,14,Afrotheria,ENSP00000375148,9606,100533177,KRTAP29-1
NOG38461,14,Afrotheria,ENSP00000400184,9606,284184,C17orf89
NOG30154,14,Afrotheria,ENSP00000380116,9606,148137,PROSER3
NOG16983,14,Afrotheria,ENSP00000455099,9606,643965,TMEM88B
NOG251642,14,Afrotheria,ENSP00000381859,9606,100188893,TOMM6
NOG20262,14,Afrotheria,ENSP00000453962,9606,643382,TMEM253
NOG35829,14,Afrotheria,ENSP00000321260,9606,1351,COX8A
NOG33944,14,Afrotheria,ENSP00000413100,9606,283951,C16orf91
NOG277708,14,Afrotheria,ENSP00000330070,9606,283869,NPW
NOG278643,14,Afrotheria,ENSP00000270590,9606,2854,GPR32
NOG133580,14,Afrotheria,ENSP00000379738,9606,NA,CEACAM18
NOG135487,14,Afrotheria,ENSP00000483985,9606,100133941,CD24
NOG35088,14,Afrotheria,ENSP00000380933,9606,338809,C12orf74
NOG07954,14,Afrotheria,ENSP00000386126,9606,89766,UMODL1
NOG33678,14,Afrotheria,ENSP00000345107,9606,84281,C2orf88
NOG36146,14,Afrotheria,ENSP00000256969,9606,80763,SPX
NOG42150,14,Afrotheria,ENSP00000361337,9606,219348,PLAC9
NOG258125,14,Afrotheria,ENSP00000305533,9606,79725,THAP9
NOG12178,14,Afrotheria,ENSP00000388001,9606,4938,OAS1
NOG90157,14,Afrotheria,ENSP00000371835,9606,81623,DEFB126
NOG258706,14,Afrotheria,ENSP00000349708,9606,9204,ZMYM6
NOG258706,14,Afrotheria,ENSP00000386184,9606,63920,ZBED8
NOG258706,14,Afrotheria,ENSP00000398106,9606,58486,ZBED5
NOG258706,14,Afrotheria,ENSP00000483930,9606,285550,FAM200B
NOG95452,14,Afrotheria,ENSP00000365486,9606,245936,DEFB123
NOG32723,14,Afrotheria,ENSP00000357753,9606,3713,IVL
NOG36778,14,Afrotheria,ENSP00000457386,9606,388588,SMIM1
NOG136404,14,Afrotheria,ENSP00000463361,9606,100130933,SMIM6
NOG257814,14,Afrotheria,ENSP00000331662,9606,9823,ARMCX2
NOG231187,14,Afrotheria,ENSP00000371825,9606,140850,DEFB127
NOG90081,14,Afrotheria,ENSP00000316012,9606,653423,SPAG11A
NOG90081,14,Afrotheria,ENSP00000381480,9606,10407,SPAG11B
NOG90081,14,Afrotheria,ENSP00000381480,9606,653423,SPAG11B
NOG238732,14,Afrotheria,ENSP00000459439,9606,100507003,GFY
NOG74896,14,Afrotheria,ENSP00000419160,9606,149643,SPATA45
NOG84542,14,Afrotheria,ENSP00000323853,9606,219453,OR8K5
NOG277562,14,Afrotheria,ENSP00000353742,9606,388818,KRTAP26-1
NOG133638,14,Afrotheria,ENSP00000366223,9606,138240,C9orf57
NOG26125,14,Afrotheria,ENSP00000415662,9606,284067,C17orf105
NOG271799,14,Afrotheria,ENSP00000309767,9606,171389,NLRP6
NOG277894,14,Afrotheria,ENSP00000481351,9606,100316904,SAP25
NOG267984,14,Afrotheria,ENSP00000369963,9606,128653,C20orf141
NOG89171,14,Afrotheria,ENSP00000435380,9606,6588,SLN
NOG29048,14,Afrotheria,ENSP00000323821,9606,100506127,GVQW3
NOG23963,14,Afrotheria,ENSP00000229281,9606,113246,C12orf57
NOG09981,14,Afrotheria,ENSP00000357336,9606,23623,RUSC1
NOG90553,14,Afrotheria,ENSP00000397002,9606,647310,TEX22
NOG26406,14,Afrotheria,ENSP00000432688,9606,84992,PIGY
NOG89672,14,Afrotheria,ENSP00000483791,9606,53828,FXYD4
KOG4198,14,Afrotheria,ENSP00000471604,9606,56157,TEX13A
NOG13546,14,Afrotheria,ENSP00000454012,9606,390595,UBAP1L
NOG27269,14,Afrotheria,ENSP00000385480,9606,644186,SYCE3
NOG25190,14,Afrotheria,ENSP00000340526,9606,257313,UTS2B
NOG22933,14,Afrotheria,ENSP00000351379,9606,345456,PFN3
NOG25369,14,Afrotheria,ENSP00000270631,9606,113091,PTH2
NOG78070,14,Afrotheria,ENSP00000471126,9606,147670,SMIM17
NOG270091,14,Afrotheria,ENSP00000347948,9606,8764,TNFRSF14
NOG33627,14,Afrotheria,ENSP00000363873,9606,339229,OXLD1
NOG29282,14,Afrotheria,ENSP00000368296,9606,100131378,C11orf91
KOG4702,14,Afrotheria,ENSP00000470539,9606,100131801,PET100
NOG70750,14,Afrotheria,ENSP00000456026,9606,100507203,SMLR1
NOG269263,14,Afrotheria,ENSP00000355121,9606,150771,ITPRIPL1
NOG271555,14,Afrotheria,ENSP00000350961,9606,90871,TMEM261
NOG07052,14,Afrotheria,ENSP00000358999,9606,8269,TMEM187
NOG43879,14,Afrotheria,ENSP00000342680,9606,340602,CXorf67
NOG41788,14,Afrotheria,ENSP00000326119,9606,5366,PMAIP1
NOG259027,14,Afrotheria,ENSP00000360112,9606,55225,RAVER2
NOG34459,14,Afrotheria,ENSP00000438204,9606,401505,TOMM5
NOG269126,14,Afrotheria,ENSP00000390020,9606,3112,HLA-DOB
NOG12588,14,Afrotheria,ENSP00000365473,9606,394263,MUC21
NOG31494,14,Afrotheria,ENSP00000397881,9606,100303755,PET117
NOG104220,14,Afrotheria,ENSP00000457962,9606,100507588,TGFBR3L
NOG271447,14,Afrotheria,ENSP00000265068,9606,57501,KIAA1257
NOG230560,14,Afrotheria,ENSP00000428858,9606,100507341,SMIM18
NOG270952,14,Afrotheria,ENSP00000356363,9606,388722,C1orf53
NOG83583,14,Afrotheria,ENSP00000460665,9606,643669,CCER2
NOG269679,14,Afrotheria,ENSP00000393583,9606,22994,CEP131
NOG269996,14,Afrotheria,ENSP00000295400,9606,7039,TGFA
NOG90451,14,Afrotheria,ENSP00000485561,9606,NA,C17orf100
NOG90200,14,Afrotheria,ENSP00000362133,9606,127687,C1orf122
NOG28550,14,Afrotheria,ENSP00000451866,9606,221710,SMIM13
NOG33565,14,Afrotheria,ENSP00000417035,9606,342918,C19orf81
NOG44181,14,Afrotheria,ENSP00000270310,9606,53822,FXYD7
NOG244502,14,Afrotheria,ENSP00000335382,9606,245939,DEFB128
NOG236108,14,Afrotheria,ENSP00000384924,9606,79680,C22orf29
KOG4620,14,Afrotheria,ENSP00000368165,9606,644096,SDHAF1
NOG44064,14,Afrotheria,ENSP00000215531,9606,284422,SMIM24
NOG33753,14,Afrotheria,ENSP00000477017,9606,643008,SMIM5
NOG254102,14,Afrotheria,ENSP00000292586,9606,51149,C5orf45
NOG27027,14,Afrotheria,ENSP00000454561,9606,100127983,C8orf88
NOG62410,14,Afrotheria,ENSP00000448536,9606,387882,C12orf75
NOG90837,14,Afrotheria,ENSP00000412752,9606,403253,OR4A47
NOG258146,14,Afrotheria,ENSP00000397968,9606,NA,LOC728763
NOG19875,14,Afrotheria,ENSP00000436376,9606,4975,OMP
NOG25419,14,Afrotheria,ENSP00000373509,9606,280636,C11orf31
NOG26593,14,Afrotheria,ENSP00000351569,9606,79086,SMIM7
NOG13900,14,Afrotheria,ENSP00000314560,9606,79929,MAP6D1
NOG26545,14,Afrotheria,ENSP00000430897,9606,168455,CCDC71L
NOG06172,14,Afrotheria,ENSP00000262776,9606,3959,LGALS3BP
NOG38852,14,Afrotheria,ENSP00000358496,9606,100272147,CMC4
NOG258406,14,Afrotheria,ENSP00000435299,9606,283229,CRACR2B
NOG257852,14,Afrotheria,ENSP00000359783,9606,10561,IFI44
NOG257852,14,Afrotheria,ENSP00000359787,9606,10964,IFI44L
NOG272131,14,Afrotheria,ENSP00000349923,9606,8270,LAGE3
NOG258605,14,Afrotheria,ENSP00000482579,9606,79830,ZMYM1
NOG31500,14,Afrotheria,ENSP00000456337,9606,145788,C15orf65
NOG38895,14,Afrotheria,ENSP00000353245,9606,400566,C17orf97
NOG135372,15,Metatheria,ENSP00000399485,9606,4062,LY6H
NOG135273,15,Metatheria,ENSP00000335306,9606,55211,DPPA4
NOG135273,15,Metatheria,ENSP00000417710,9606,151871,DPPA2
NOG250312,15,Metatheria,ENSP00000357691,9606,57402,S100A14
NOG74300,15,Metatheria,ENSP00000364978,9606,80740,LY6G6C
NOG71599,15,Metatheria,ENSP00000227667,9606,345,APOC3
NOG64674,15,Metatheria,ENSP00000361597,9606,128497,SPATA25
NOG66623,15,Metatheria,ENSP00000349365,9606,246778,IL27
NOG77991,15,Metatheria,ENSP00000263339,9606,3552,IL1A
NOG25412,15,Metatheria,ENSP00000259874,9606,8870,IER3
NOG234643,15,Metatheria,ENSP00000381057,9606,6035,RNASE1
NOG133533,15,Metatheria,ENSP00000357736,9606,149018,LELP1
NOG20563,15,Metatheria,ENSP00000382213,9606,1834,DSPP
NOG69144,15,Metatheria,ENSP00000378845,9606,NA,LAT
NOG55034,15,Metatheria,ENSP00000274432,9606,83890,SPATA9
NOG43987,15,Metatheria,ENSP00000341013,9606,401138,AMTN
NOG234916,15,Metatheria,ENSP00000376992,9606,440603,BCL2L15
NOG90605,15,Metatheria,ENSP00000364964,9606,80739,C6orf25
NOG252203,15,Metatheria,ENSP00000216071,9606,25770,C22orf31
NOG267960,15,Metatheria,ENSP00000341987,9606,390064,OR51I2
NOG63295,15,Metatheria,ENSP00000364180,9606,63940,GPSM3
NOG31519,15,Metatheria,ENSP00000328335,9606,644538,SMIM10
NOG133518,15,Metatheria,ENSP00000413728,9606,728858,C12orf71
NOG11978,15,Metatheria,ENSP00000263379,9606,9466,IL27RA
NOG98107,15,Metatheria,ENSP00000236979,9606,7141,TNP1
NOG43254,15,Metatheria,ENSP00000443647,9606,79000,AUNIP
NOG247186,15,Metatheria,ENSP00000300433,9606,162461,TMEM92
NOG233427,15,Metatheria,ENSP00000320849,9606,387856,CCDC184
NOG284477,15,Metatheria,ENSP00000278888,9606,2206,MS4A2
NOG272017,15,Metatheria,ENSP00000266557,9606,939,CD27
NOG65487,15,Metatheria,ENSP00000305875,9606,149840,C20orf196
NOG274749,15,Metatheria,ENSP00000319601,9606,390429,OR4N2
NOG274749,15,Metatheria,ENSP00000319654,9606,441670,OR4M1
NOG274749,15,Metatheria,ENSP00000329467,9606,NA,ENSG00000182974
NOG274749,15,Metatheria,ENSP00000332110,9606,390437,OR4N5
NOG274749,15,Metatheria,ENSP00000332500,9606,102723532,ENSG00000183706
NOG274749,15,Metatheria,ENSP00000332500,9606,283694,ENSG00000183706
NOG274749,15,Metatheria,ENSP00000480318,9606,102723532,ENSG00000274792
NOG274749,15,Metatheria,ENSP00000483239,9606,390538,ENSG00000274102
NOG274749,15,Metatheria,ENSP00000484075,9606,NA,ENSG00000275249
NOG274749,15,Metatheria,ENSP00000485668,9606,NA,ENSG00000279408
NOG133553,15,Metatheria,ENSP00000252229,9606,4277,MICB
NOG133553,15,Metatheria,ENSP00000413079,9606,100507436,MICA
NOG74790,15,Metatheria,ENSP00000356936,9606,84824,FCRLA
NOG233185,15,Metatheria,ENSP00000324175,9606,284358,MAMSTR
NOG63724,15,Metatheria,ENSP00000158009,9606,54752,FNDC8
NOG59404,15,Metatheria,ENSP00000307958,9606,132141,IQCF1
NOG59404,15,Metatheria,ENSP00000329904,9606,389123,IQCF2
NOG59404,15,Metatheria,ENSP00000381760,9606,440956,IQCF6
NOG59404,15,Metatheria,ENSP00000394653,9606,389124,IQCF5
NOG59404,15,Metatheria,ENSP00000415609,9606,401067,IQCF3
NOG91361,15,Metatheria,ENSP00000315370,9606,389336,C5orf46
NOG127731,15,Metatheria,ENSP00000331012,9606,399814,C10orf120
NOG236239,15,Metatheria,ENSP00000388684,9606,388946,TMEM247
NOG273566,15,Metatheria,ENSP00000301263,9606,8581,LY6D
NOG271837,15,Metatheria,ENSP00000271835,9606,49860,CRNN
NOG253636,15,Metatheria,ENSP00000264497,9606,59067,IL21
NOG233444,15,Metatheria,ENSP00000455854,9606,374973,TEX38
NOG90221,15,Metatheria,ENSP00000298690,9606,84659,RNASE7
NOG90221,15,Metatheria,ENSP00000302046,9606,6039,RNASE6
NOG90221,15,Metatheria,ENSP00000311398,9606,122665,RNASE8
NOG243154,15,Metatheria,ENSP00000315614,9606,203111,ERICH5
NOG66096,15,Metatheria,ENSP00000367185,9606,284348,LYPD5
NOG90804,15,Metatheria,ENSP00000357645,9606,619208,FAM229B
NOG90804,15,Metatheria,ENSP00000455971,9606,100128071,FAM229A
NOG36154,15,Metatheria,ENSP00000274673,9606,222826,FAM217A
NOG136666,15,Metatheria,ENSP00000292401,9606,563,AZGP1
NOG43120,15,Metatheria,ENSP00000386450,9606,135927,C7orf34
NOG255335,15,Metatheria,ENSP00000231454,9606,3567,IL5
NOG67325,15,Metatheria,ENSP00000416984,9606,56955,MEPE
NOG56093,15,Metatheria,ENSP00000384887,9606,56971,CEACAM19
NOG242528,15,Metatheria,ENSP00000478886,9606,284099,C17orf78
NOG97954,15,Metatheria,ENSP00000379997,9606,202309,GAPT
NOG77970,15,Metatheria,ENSP00000300811,9606,126299,ZNF428
NOG276979,15,Metatheria,ENSP00000292779,9606,164592,CCDC116
NOG256536,15,Metatheria,ENSP00000333358,9606,338879,RNASE10
NOG256536,15,Metatheria,ENSP00000450580,9606,493901,RNASE12
NOG10202,15,Metatheria,ENSP00000357452,9606,10654,PMVK
NOG40485,15,Metatheria,ENSP00000254691,9606,84674,CARD6
NOG71763,15,Metatheria,ENSP00000357922,9606,54964,C1orf56
NOG248827,15,Metatheria,ENSP00000357733,9606,574414,PRR9
NOG69231,15,Metatheria,ENSP00000482523,9606,284040,CDRT4
NOG267943,15,Metatheria,ENSP00000347428,9606,81466,OR2L5
NOG267943,15,Metatheria,ENSP00000349719,9606,391190,OR2L8
NOG267943,15,Metatheria,ENSP00000353044,9606,391192,OR2L3
NOG267943,15,Metatheria,ENSP00000355434,9606,284521,OR2L13
NOG267943,15,Metatheria,ENSP00000355435,9606,26246,OR2L2
NOG267943,15,Metatheria,ENSP00000355436,9606,391191,OR2AK2
NOG66309,15,Metatheria,ENSP00000271450,9606,2212,FCGR2A
NOG66309,15,Metatheria,ENSP00000351497,9606,2213,FCGR2B
NOG239499,15,Metatheria,ENSP00000466009,9606,5539,PPY
NOG243474,15,Metatheria,ENSP00000379401,9606,54959,ODAM
NOG271070,15,Metatheria,ENSP00000328111,9606,64806,IL25
NOG281643,15,Metatheria,ENSP00000297913,9606,158131,OR1Q1
NOG08527,15,Metatheria,ENSP00000287275,9606,219970,GLYATL2
NOG08527,15,Metatheria,ENSP00000300079,9606,92292,GLYATL1
NOG34045,15,Metatheria,ENSP00000420610,9606,404220,C6orf201
NOG52831,15,Metatheria,ENSP00000417711,9606,259308,FAM205A
NOG253091,15,Metatheria,ENSP00000335074,9606,51738,GHRL
NOG42633,15,Metatheria,ENSP00000376823,9606,78996,C7orf49
NOG74170,15,Metatheria,ENSP00000291934,9606,147744,TMEM190
NOG267953,15,Metatheria,ENSP00000221466,9606,2217,FCGRT
NOG25366,15,Metatheria,ENSP00000485028,9606,56667,MUC13
NOG280294,15,Metatheria,ENSP00000278865,9606,932,MS4A3
NOG22737,15,Metatheria,ENSP00000221573,9606,6618,SNAPC2
NOG246051,15,Metatheria,ENSP00000246801,9606,60385,TSKS
NOG90113,15,Metatheria,ENSP00000365362,9606,401250,MCCD1
NOG65680,15,Metatheria,ENSP00000299415,9606,101927581,CCDC182
NOG86210,15,Metatheria,ENSP00000366340,9606,26716,OR2H1
NOG86210,15,Metatheria,ENSP00000373136,9606,7932,OR2H2
NOG56298,15,Metatheria,ENSP00000310255,9606,390212,GPR152
NOG273874,15,Metatheria,ENSP00000302422,9606,390036,OR52K1
NOG273874,15,Metatheria,ENSP00000318956,9606,119774,OR52K2
NOG270640,15,Metatheria,ENSP00000369009,9606,256643,CXorf23
NOG90042,15,Metatheria,ENSP00000364166,9606,338661,TMEM225
NOG136213,15,Metatheria,ENSP00000314810,9606,64184,EDDM3B
NOG136213,15,Metatheria,ENSP00000315098,9606,10876,EDDM3A
NOG33502,15,Metatheria,ENSP00000416033,9606,389333,PROB1
NOG25108,15,Metatheria,ENSP00000433459,9606,58487,CREBZF
NOG239525,15,Metatheria,ENSP00000358098,9606,79630,C1orf54
NOG30990,15,Metatheria,ENSP00000329995,9606,121006,FAM186A
NOG264269,15,Metatheria,ENSP00000376123,9606,9047,SH2D2A
NOG281886,15,Metatheria,ENSP00000300773,9606,282763,OR51B5
NOG281886,15,Metatheria,ENSP00000327540,9606,79345,OR51B2
NOG281886,15,Metatheria,ENSP00000369573,9606,79339,OR51B4
NOG34152,15,Metatheria,ENSP00000317165,9606,84626,KRBA1
NOG130515,15,Metatheria,ENSP00000361852,9606,127391,TMCO2
NOG75809,15,Metatheria,ENSP00000298295,9606,11067,C10orf10
NOG243456,15,Metatheria,ENSP00000329557,9606,440955,TMEM89
NOG274835,15,Metatheria,ENSP00000299459,9606,120776,OR2D2
NOG231739,15,Metatheria,ENSP00000386453,9606,375791,CYSRT1
NOG78661,15,Metatheria,ENSP00000369547,9606,795,S100G
NOG23703,15,Metatheria,ENSP00000387159,9606,4880,NPPC
NOG31490,15,Metatheria,ENSP00000261811,9606,84418,CYSTM1
NOG29023,15,Metatheria,ENSP00000341139,9606,375341,C3orf62
NOG59058,15,Metatheria,ENSP00000419085,9606,201633,TIGIT
NOG36202,15,Metatheria,ENSP00000356886,9606,339512,C1orf110
NOG01710,15,Metatheria,ENSP00000357057,9606,844,CASQ1
NOG233174,15,Metatheria,ENSP00000277526,9606,392399,LCN9
NOG233174,15,Metatheria,ENSP00000313833,9606,389812,LCN15
NOG233174,15,Metatheria,ENSP00000417898,9606,5047,PAEP
NOG90945,15,Metatheria,ENSP00000245903,9606,970,CD70
NOG42298,15,Metatheria,ENSP00000308815,9606,6363,CCL19
NOG67413,15,Metatheria,ENSP00000306320,9606,84520,C14orf142
NOG274133,15,Metatheria,ENSP00000270172,9606,29947,DNMT3L
NOG274133,15,Metatheria,ENSP00000485664,9606,NA,ENSG00000279493
NOG133554,15,Metatheria,ENSP00000357796,9606,126637,TCHHL1
NOG89885,15,Metatheria,ENSP00000334985,9606,337972,KRTAP19-5
NOG89885,15,Metatheria,ENSP00000335503,9606,337975,KRTAP20-1
NOG89885,15,Metatheria,ENSP00000335567,9606,337971,KRTAP19-4
NOG89885,15,Metatheria,ENSP00000372272,9606,728299,KRTAP19-8
NOG89885,15,Metatheria,ENSP00000375108,9606,337882,KRTAP19-1
NOG89885,15,Metatheria,ENSP00000386376,9606,337970,KRTAP19-3
NOG60054,15,Metatheria,ENSP00000322837,9606,55287,TMEM40
NOG243416,15,Metatheria,ENSP00000376213,9606,80726,KIAA1683
NOG30076,15,Metatheria,ENSP00000357693,9606,140576,S100A16
NOG233426,15,Metatheria,ENSP00000221978,9606,4818,NKG7
NOG133544,15,Metatheria,ENSP00000369568,9606,390058,OR51B6
NOG37824,15,Metatheria,ENSP00000480020,9606,55363,HEMGN
NOG257495,15,Metatheria,ENSP00000331466,9606,339168,TMEM95
NOG90966,15,Metatheria,ENSP00000339804,9606,85480,TSLP
NOG19939,15,Metatheria,ENSP00000366203,9606,NA,C1orf127
NOG250334,15,Metatheria,ENSP00000301272,9606,126259,TMIGD2
NOG83179,15,Metatheria,ENSP00000360696,9606,286256,LCN12
NOG83179,15,Metatheria,ENSP00000362108,9606,3934,LCN2
NOG266202,15,Metatheria,ENSP00000367219,9606,392309,OR13J1
NOG33037,15,Metatheria,ENSP00000465432,9606,28974,C19orf53
NOG272508,15,Metatheria,ENSP00000419945,9606,30816,ERVW-1
NOG272508,15,Metatheria,ENSP00000420174,9606,405754,ERVFRD-1
NOG272508,15,Metatheria,ENSP00000460602,9606,100288413,ERVMER34-1
NOG272508,15,Metatheria,ENSP00000472919,9606,100271846,ERVV-2
NOG272508,15,Metatheria,ENSP00000473153,9606,147664,ERVV-1
NOG270651,15,Metatheria,ENSP00000228918,9606,4055,LTBR
NOG38582,15,Metatheria,ENSP00000366901,9606,29902,FAM216A
NOG67161,15,Metatheria,ENSP00000356969,9606,336,APOA2
NOG73990,15,Metatheria,ENSP00000316775,9606,135886,WBSCR28
NOG255940,15,Metatheria,ENSP00000461269,9606,388325,SCIMP
NOG29388,15,Metatheria,ENSP00000430918,9606,149466,C1orf210
NOG51938,15,Metatheria,ENSP00000352717,9606,441933,OR13G1
NOG51938,15,Metatheria,ENSP00000451950,9606,79290,OR13A1
NOG53336,15,Metatheria,ENSP00000300778,9606,390061,OR51Q1
NOG53336,15,Metatheria,ENSP00000333196,9606,390059,OR51M1
NOG69870,15,Metatheria,ENSP00000475146,9606,146853,C17orf50
NOG237626,15,Metatheria,ENSP00000361083,9606,10974,ADIRF
NOG26862,15,Metatheria,ENSP00000300961,9606,126306,JSRP1
NOG254292,15,Metatheria,ENSP00000471894,9606,57817,HAMP
NOG29599,15,Metatheria,ENSP00000475216,9606,448834,KPRP
NOG274279,15,Metatheria,ENSP00000308082,9606,121130,OR10P1
NOG233445,15,Metatheria,ENSP00000351989,9606,389376,SFTA2
NOG31188,15,Metatheria,ENSP00000349204,9606,92359,CRB3
NOG68816,15,Metatheria,ENSP00000308764,9606,143502,OR52I2
NOG68816,15,Metatheria,ENSP00000436453,9606,390037,OR52I1
NOG238721,15,Metatheria,ENSP00000344579,9606,84075,FSCB
NOG08959,15,Metatheria,ENSP00000378516,9606,81341,OR10W1
NOG26591,15,Metatheria,ENSP00000352455,9606,8076,MFAP5
NOG11436,15,Metatheria,ENSP00000327168,9606,80758,PRR7
NOG257496,15,Metatheria,ENSP00000378089,9606,4828,NMB
NOG43621,15,Metatheria,ENSP00000378996,9606,9315,NREP
NOG239778,15,Metatheria,ENSP00000344996,9606,342979,PALM3
NOG133543,15,Metatheria,ENSP00000341412,9606,349633,PLET1
NOG24918,15,Metatheria,ENSP00000253047,9606,54958,TMEM160
NOG239798,15,Metatheria,ENSP00000432459,9606,100130348,TMEM262
NOG35354,15,Metatheria,ENSP00000432692,9606,790955,UQCC3
NOG44612,15,Metatheria,ENSP00000325589,9606,5790,PTPRCAP
NOG254863,15,Metatheria,ENSP00000411004,9606,7499,XG
NOG73323,15,Metatheria,ENSP00000445247,9606,284338,PRR19
NOG98411,15,Metatheria,ENSP00000352626,9606,81448,OR6K2
NOG33422,15,Metatheria,ENSP00000280358,9606,56158,TEX12
NOG47335,15,Metatheria,ENSP00000322156,9606,119682,OR51L1
NOG259337,15,Metatheria,ENSP00000484824,9606,4582,MUC1
NOG280919,15,Metatheria,ENSP00000334456,9606,219436,OR5D14
NOG276113,15,Metatheria,ENSP00000315383,9606,151516,ASPRV1
NOG19213,15,Metatheria,ENSP00000321021,9606,160298,C11orf42
NOG40603,15,Metatheria,ENSP00000387027,9606,100190949,C5orf52
NOG248971,15,Metatheria,ENSP00000365076,9606,57827,C6orf47
NOG133537,15,Metatheria,ENSP00000367428,9606,503497,MS4A13
NOG104763,15,Metatheria,ENSP00000305055,9606,26248,OR2K2
NOG34342,15,Metatheria,ENSP00000437121,9606,NA,C4orf50
NOG62156,15,Metatheria,ENSP00000381105,9606,594857,NPS
NOG05828,15,Metatheria,ENSP00000299106,9606,83700,JAM3
NOG235653,15,Metatheria,ENSP00000340212,9606,338949,TMEM202
NOG254904,15,Metatheria,ENSP00000312027,9606,924,CD7
NOG09676,15,Metatheria,ENSP00000285013,9606,146857,SLFN13
NOG09676,15,Metatheria,ENSP00000299977,9606,162394,SLFN5
NOG09676,15,Metatheria,ENSP00000378063,9606,55106,SLFN12
NOG09676,15,Metatheria,ENSP00000378067,9606,91607,SLFN11
NOG09676,15,Metatheria,ENSP00000391101,9606,342618,SLFN14
NOG09676,15,Metatheria,ENSP00000437635,9606,100506736,SLFN12L
NOG29346,15,Metatheria,ENSP00000267017,9606,8620,NPFF
NOG19012,15,Metatheria,ENSP00000347712,9606,145741,C2CD4A
NOG19012,15,Metatheria,ENSP00000369755,9606,388125,C2CD4B
NOG70532,15,Metatheria,ENSP00000311479,9606,254439,C11orf86
NOG26001,15,Metatheria,ENSP00000349669,9606,389320,TEX43
NOG115046,15,Metatheria,ENSP00000306900,9606,23627,PRND
NOG260735,15,Metatheria,ENSP00000350222,9606,390038,OR51D1
NOG39007,15,Metatheria,ENSP00000401498,9606,143678,C11orf94
NOG254860,15,Metatheria,ENSP00000415049,9606,55876,GSDMB
NOG25454,15,Metatheria,ENSP00000333041,9606,400258,C14orf180
NOG104757,15,Metatheria,ENSP00000369959,9606,100288797,TMEM239
NOG20554,15,Metatheria,ENSP00000323355,9606,148109,FAM187B
NOG33809,15,Metatheria,ENSP00000333845,9606,NA,C11orf88
NOG05628,15,Metatheria,ENSP00000357112,9606,9447,AIM2
NOG05628,15,Metatheria,ENSP00000357113,9606,3428,IFI16
NOG05628,15,Metatheria,ENSP00000357122,9606,149628,PYHIN1
NOG05628,15,Metatheria,ENSP00000357123,9606,4332,MNDA
NOG275086,15,Metatheria,ENSP00000345163,9606,NA,OR51F1
NOG91610,15,Metatheria,ENSP00000409542,9606,388849,LOC388849
NOG282755,15,Metatheria,ENSP00000480583,9606,NA,OR52E5
NOG28707,15,Metatheria,ENSP00000292330,9606,221908,PPP1R35
NOG29541,15,Metatheria,ENSP00000228928,9606,4940,OAS3
NOG29541,15,Metatheria,ENSP00000342278,9606,4939,OAS2
NOG84422,15,Metatheria,ENSP00000324769,9606,219432,OR4C6
NOG274271,15,Metatheria,ENSP00000396085,9606,346517,OR6V1
NOG12313,15,Metatheria,ENSP00000360244,9606,127795,C1orf87
NOG42761,15,Metatheria,ENSP00000357511,9606,388701,C1orf189
NOG11981,15,Metatheria,ENSP00000373828,9606,645811,CCDC154
NOG29192,15,Metatheria,ENSP00000454804,9606,434,ASIP
NOG259228,15,Metatheria,ENSP00000330049,9606,441669,OR4Q3
