cog_id,root,clade_name,protein_id,ssp_id,gene_id,preferred_name
NOG233222,19,Coelacanthimorpha,AT1G19300,3702,NA,NA
NOG233222,19,Coelacanthimorpha,AT1G24170,3702,NA,NA
NOG233222,19,Coelacanthimorpha,AT1G70090,3702,NA,NA
NOG233222,19,Coelacanthimorpha,AT3G06260,3702,NA,NA
NOG233222,19,Coelacanthimorpha,AT3G28340,3702,NA,NA
NOG233222,19,Coelacanthimorpha,AT3G50760,3702,NA,NA
NOG233222,19,Coelacanthimorpha,AT3G62660,3702,NA,NA
NOG233222,19,Coelacanthimorpha,AT4G02130,3702,NA,NA
NOG233222,19,Coelacanthimorpha,AT5G54690,3702,NA,NA
NOG02216,19,Coelacanthimorpha,AT3G10820,3702,NA,NA
NOG02216,19,Coelacanthimorpha,AT5G05140,3702,NA,NA
NOG02216,19,Coelacanthimorpha,AT5G09850,3702,NA,NA
KOG0827,19,Coelacanthimorpha,AT4G01245,3702,NA,NA
KOG0827,19,Coelacanthimorpha,AT4G01270,3702,NA,NA
NOG04561,19,Coelacanthimorpha,AT1G18860,3702,NA,NA
NOG04561,19,Coelacanthimorpha,AT1G62300,3702,NA,NA
NOG04561,19,Coelacanthimorpha,AT1G68150,3702,NA,NA
NOG04561,19,Coelacanthimorpha,AT1G69810,3702,NA,NA
NOG04561,19,Coelacanthimorpha,AT4G01720,3702,NA,NA
NOG04561,19,Coelacanthimorpha,AT4G04450,3702,NA,NA
NOG04561,19,Coelacanthimorpha,AT4G22070,3702,NA,NA
NOG04561,19,Coelacanthimorpha,AT5G15130,3702,NA,NA
NOG05936,19,Coelacanthimorpha,AT4G27540,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT1G04430,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT1G13860,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT1G19430,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT1G26850,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT1G29470,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT1G33170,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT1G77260,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT1G78240,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT2G03480,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT2G34300,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT2G39750,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT2G40280,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT2G43200,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT2G45750,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT3G10200,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT3G23300,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT3G51070,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT3G56080,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT4G00740,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT4G00750,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT4G10440,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT4G14360,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT4G18030,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT5G04060,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT5G06050,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT5G14430,3702,NA,NA
NOG01264,19,Coelacanthimorpha,AT5G64030,3702,NA,NA
NOG08455,19,Coelacanthimorpha,AT2G04280,3702,NA,NA
NOG08455,19,Coelacanthimorpha,AT2G41150,3702,NA,NA
NOG08455,19,Coelacanthimorpha,AT3G56750,3702,NA,NA
NOG08455,19,Coelacanthimorpha,AT4G08810,3702,NA,NA
NOG08455,19,Coelacanthimorpha,AT4G12700,3702,NA,NA
NOG16284,19,Coelacanthimorpha,AT2G42760,3702,NA,NA
NOG16284,19,Coelacanthimorpha,AT3G15115,3702,NA,NA
KOG4246,19,Coelacanthimorpha,AT2G03150,3702,NA,NA
NOG252239,19,Coelacanthimorpha,AT1G16500,3702,NA,NA
NOG252239,19,Coelacanthimorpha,AT1G79160,3702,NA,NA
NOG252239,19,Coelacanthimorpha,AT3G11600,3702,NA,NA
NOG252239,19,Coelacanthimorpha,AT5G06270,3702,NA,NA
KOG2891,19,Coelacanthimorpha,AT1G59600,3702,NA,NA
NOG02543,19,Coelacanthimorpha,AT3G55000,3702,NA,NA
NOG02543,19,Coelacanthimorpha,AT3G55005,3702,NA,NA
NOG259259,19,Coelacanthimorpha,AT1G54540,3702,NA,NA
NOG259259,19,Coelacanthimorpha,AT1G65690,3702,NA,NA
NOG259259,19,Coelacanthimorpha,AT5G36970,3702,NA,NA
NOG239047,19,Coelacanthimorpha,AT5G63100,3702,NA,NA
KOG3462,19,Coelacanthimorpha,AT5G07960,3702,NA,NA
NOG17542,19,Coelacanthimorpha,AT2G17350,3702,NA,NA
NOG03147,19,Coelacanthimorpha,AT2G42220,3702,NA,NA
NOG03147,19,Coelacanthimorpha,AT3G08920,3702,NA,NA
NOG258271,19,Coelacanthimorpha,AT1G70620,3702,NA,NA
NOG258271,19,Coelacanthimorpha,AT1G70630,3702,NA,NA
NOG06499,19,Coelacanthimorpha,AT3G15840,3702,NA,NA
NOG06730,19,Coelacanthimorpha,AT1G06660,3702,NA,NA
NOG06730,19,Coelacanthimorpha,AT2G30820,3702,NA,NA
NOG04048,19,Coelacanthimorpha,AT2G28160,3702,NA,NA
NOG04132,19,Coelacanthimorpha,AT1G73970,3702,NA,NA
NOG09570,19,Coelacanthimorpha,AT1G02065,3702,NA,NA
NOG18181,19,Coelacanthimorpha,AT3G49890,3702,NA,NA
NOG266646,19,Coelacanthimorpha,AT2G20210,3702,NA,NA
NOG14605,19,Coelacanthimorpha,AT2G24390,3702,NA,NA
NOG14605,19,Coelacanthimorpha,AT4G31310,3702,NA,NA
NOG14605,19,Coelacanthimorpha,AT5G39720,3702,NA,NA
NOG14605,19,Coelacanthimorpha,AT5G39730,3702,NA,NA
NOG234664,19,Coelacanthimorpha,AT4G17540,3702,NA,NA
NOG257876,19,Coelacanthimorpha,AT2G33490,3702,NA,NA
NOG257876,19,Coelacanthimorpha,AT3G26910,3702,NA,NA
NOG257876,19,Coelacanthimorpha,AT5G41100,3702,NA,NA
NOG21493,19,Coelacanthimorpha,AT2G26500,3702,NA,NA
NOG08180,19,Coelacanthimorpha,AT1G58100,3702,NA,NA
NOG15662,19,Coelacanthimorpha,AT4G38060,3702,NA,NA
NOG15662,19,Coelacanthimorpha,AT5G65480,3702,NA,NA
NOG07832,19,Coelacanthimorpha,AT1G18190,3702,NA,NA
NOG15478,19,Coelacanthimorpha,AT2G45520,3702,NA,NA
NOG257660,19,Coelacanthimorpha,AT1G14430,3702,NA,NA
NOG257660,19,Coelacanthimorpha,AT1G19900,3702,NA,NA
NOG257660,19,Coelacanthimorpha,AT1G67290,3702,NA,NA
NOG257660,19,Coelacanthimorpha,AT1G75620,3702,NA,NA
NOG257660,19,Coelacanthimorpha,AT3G53950,3702,NA,NA
NOG257660,19,Coelacanthimorpha,AT3G57620,3702,NA,NA
NOG257660,19,Coelacanthimorpha,AT5G19580,3702,NA,NA
NOG259107,19,Coelacanthimorpha,AT2G46915,3702,NA,NA
NOG04011,19,Coelacanthimorpha,AT5G55600,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT1G05240,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT1G05250,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT1G14540,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT1G14550,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT1G24110,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT1G30870,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT1G34510,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT1G44970,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT1G68850,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT1G71695,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT1G77100,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT2G18980,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT2G22420,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT2G35380,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT2G37130,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT2G38380,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT2G38390,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT2G39040,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT2G41480,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT2G43480,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT3G01190,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT3G03670,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT3G28200,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT3G32980,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT3G49110,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT3G49120,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT3G49960,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT4G08770,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT4G08780,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT4G17690,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT4G21960,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT4G25980,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT4G26010,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT4G30170,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT4G33420,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT4G33870,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT4G37520,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT4G37530,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G05340,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G06720,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G06730,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G14130,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G15180,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G17820,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G19880,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G19890,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G22410,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G24070,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G39580,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G40150,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G42180,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G47000,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G51890,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G58390,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G58400,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G64100,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G64110,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G64120,3702,NA,NA
NOG235496,19,Coelacanthimorpha,AT5G67400,3702,NA,NA
NOG15246,19,Coelacanthimorpha,AT3G07930,3702,NA,NA
NOG03319,19,Coelacanthimorpha,AT1G50630,3702,NA,NA
NOG03319,19,Coelacanthimorpha,AT3G20300,3702,NA,NA
NOG03319,19,Coelacanthimorpha,AT4G03820,3702,NA,NA
NOG03319,19,Coelacanthimorpha,AT4G22270,3702,NA,NA
NOG17392,19,Coelacanthimorpha,AT4G22000,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G10920,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G12210,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G12220,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G12280,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G12290,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G15890,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G50180,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G51480,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G52660,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G53350,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G58390,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G58400,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G58410,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G58602,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G58807,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G58848,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G59124,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G59218,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G59620,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G59780,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G61180,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G61190,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G61300,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G61310,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G62630,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G63350,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT1G63360,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT3G07040,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT3G14460,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT3G14470,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT3G15700,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT3G46530,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT3G46710,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT3G46730,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT3G50950,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT4G10780,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT4G16095,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT4G26090,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT4G27190,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT4G27220,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT5G05400,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT5G35450,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT5G43470,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT5G43730,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT5G43740,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT5G47250,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT5G47260,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT5G48620,3702,NA,NA
KOG4658,19,Coelacanthimorpha,AT5G63020,3702,NA,NA
NOG257472,19,Coelacanthimorpha,AT1G26470,3702,NA,NA
NOG258276,19,Coelacanthimorpha,AT2G32980,3702,NA,NA
NOG258599,19,Coelacanthimorpha,AT1G09610,3702,NA,NA
NOG258599,19,Coelacanthimorpha,AT1G27930,3702,NA,NA
NOG258599,19,Coelacanthimorpha,AT1G33800,3702,NA,NA
NOG258599,19,Coelacanthimorpha,AT1G67330,3702,NA,NA
NOG258599,19,Coelacanthimorpha,AT1G71690,3702,NA,NA
NOG258599,19,Coelacanthimorpha,AT4G09990,3702,NA,NA
NOG257875,19,Coelacanthimorpha,AT4G01290,3702,NA,NA
NOG04154,19,Coelacanthimorpha,AT3G17340,3702,NA,NA
NOG14250,19,Coelacanthimorpha,AT2G27740,3702,NA,NA
NOG14250,19,Coelacanthimorpha,AT2G36355,3702,NA,NA
NOG14250,19,Coelacanthimorpha,AT2G36410,3702,NA,NA
NOG14250,19,Coelacanthimorpha,AT3G09980,3702,NA,NA
NOG14250,19,Coelacanthimorpha,AT3G52900,3702,NA,NA
NOG14250,19,Coelacanthimorpha,AT3G52920,3702,NA,NA
NOG14250,19,Coelacanthimorpha,AT5G03660,3702,NA,NA
KOG2962,19,Coelacanthimorpha,AT2G03510,3702,NA,NA
NOG26773,19,Coelacanthimorpha,AT5G39210,3702,NA,NA
NOG20754,19,Coelacanthimorpha,AT3G17210,3702,NA,NA
NOG258907,19,Coelacanthimorpha,AT4G17430,3702,NA,NA
NOG236977,19,Coelacanthimorpha,AT4G32570,3702,NA,NA
NOG02109,19,Coelacanthimorpha,AT5G17620,3702,NA,NA
NOG258161,19,Coelacanthimorpha,AT1G52320,3702,NA,NA
NOG258161,19,Coelacanthimorpha,AT5G25590,3702,NA,NA
NOG255146,19,Coelacanthimorpha,AT1G55546,3702,NA,NA
NOG255146,19,Coelacanthimorpha,AT3G13410,3702,NA,NA
NOG257539,19,Coelacanthimorpha,AT1G02800,3702,NA,NA
NOG257539,19,Coelacanthimorpha,AT4G02290,3702,NA,NA
NOG14296,19,Coelacanthimorpha,AT3G54040,3702,NA,NA
NOG258462,19,Coelacanthimorpha,AT1G02990,3702,NA,NA
NOG258462,19,Coelacanthimorpha,AT3G62900,3702,NA,NA
NOG01472,19,Coelacanthimorpha,AT1G54300,3702,NA,NA
NOG01472,19,Coelacanthimorpha,AT2G24100,3702,NA,NA
NOG01472,19,Coelacanthimorpha,AT3G05770,3702,NA,NA
NOG01472,19,Coelacanthimorpha,AT4G30780,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT1G18520,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT2G03840,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT2G19580,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT2G23810,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT3G12090,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT3G45600,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT4G23410,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT4G28050,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT4G30430,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT5G23030,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT5G46700,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT5G57810,3702,NA,NA
NOG01549,19,Coelacanthimorpha,AT5G60220,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT1G02810,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT1G05310,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT1G11370,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT1G11580,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT1G11590,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT1G23200,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT1G44980,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT1G53830,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT1G53840,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT1G69940,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G19150,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G21610,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G26440,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G26450,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G36700,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G36710,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G43050,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G45220,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G47030,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G47040,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G47280,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT2G47550,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G05610,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G05620,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G06830,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G10710,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G10720,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G14300,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G14310,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G17060,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G24130,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G27980,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G29090,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G43270,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G47400,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G49220,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G59010,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G60730,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT3G62170,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT4G00190,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT4G02300,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT4G02320,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT4G02330,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT4G03930,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT4G15980,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT4G33220,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT4G33230,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G04960,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G04970,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G07410,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G07420,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G07430,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G09760,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G18990,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G19730,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G20860,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G26810,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G27870,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G47500,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G49180,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G51490,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G51500,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G53370,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G55590,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G61680,3702,NA,NA
COG4677,19,Coelacanthimorpha,AT5G64640,3702,NA,NA
NOG00760,19,Coelacanthimorpha,AT1G29790,3702,NA,NA
NOG00760,19,Coelacanthimorpha,AT3G05390,3702,NA,NA
NOG00760,19,Coelacanthimorpha,AT3G27230,3702,NA,NA
NOG00760,19,Coelacanthimorpha,AT4G01240,3702,NA,NA
NOG00760,19,Coelacanthimorpha,AT5G40830,3702,NA,NA
NOG238341,19,Coelacanthimorpha,AT1G80940,3702,NA,NA
NOG19623,19,Coelacanthimorpha,AT4G28310,3702,NA,NA
NOG08906,19,Coelacanthimorpha,AT3G49880,3702,NA,NA
NOG08906,19,Coelacanthimorpha,AT5G67540,3702,NA,NA
NOG14526,19,Coelacanthimorpha,AT3G29280,3702,NA,NA
KOG2982,19,Coelacanthimorpha,AT1G71440,3702,NA,NA
NOG06643,19,Coelacanthimorpha,AT2G44870,3702,NA,NA
NOG07963,19,Coelacanthimorpha,AT5G23730,3702,NA,NA
NOG07963,19,Coelacanthimorpha,AT5G52250,3702,NA,NA
NOG257858,19,Coelacanthimorpha,AT5G23890,3702,NA,NA
NOG257858,19,Coelacanthimorpha,AT5G52410,3702,NA,NA
NOG06648,19,Coelacanthimorpha,AT1G13220,3702,NA,NA
NOG06648,19,Coelacanthimorpha,AT1G67230,3702,NA,NA
NOG06648,19,Coelacanthimorpha,AT1G68790,3702,NA,NA
NOG06648,19,Coelacanthimorpha,AT5G65770,3702,NA,NA
NOG06648,19,Coelacanthimorpha,AT5G65780,3702,NA,NA
NOG05747,19,Coelacanthimorpha,AT1G55170,3702,NA,NA
KOG4741,19,Coelacanthimorpha,AT3G07525,3702,NA,NA
NOG246186,19,Coelacanthimorpha,AT3G52030,3702,NA,NA
NOG04284,19,Coelacanthimorpha,AT4G24220,3702,NA,NA
NOG14312,19,Coelacanthimorpha,AT4G02980,3702,NA,NA
NOG02221,19,Coelacanthimorpha,AT3G51230,3702,NA,NA
NOG02221,19,Coelacanthimorpha,AT5G66230,3702,NA,NA
NOG257606,19,Coelacanthimorpha,AT2G39950,3702,NA,NA
NOG257750,19,Coelacanthimorpha,AT5G60700,3702,NA,NA
NOG00461,19,Coelacanthimorpha,AT1G12990,3702,NA,NA
NOG00461,19,Coelacanthimorpha,AT1G67880,3702,NA,NA
NOG00461,19,Coelacanthimorpha,AT2G13290,3702,NA,NA
NOG00461,19,Coelacanthimorpha,AT3G01620,3702,NA,NA
NOG00461,19,Coelacanthimorpha,AT3G26445,3702,NA,NA
NOG00461,19,Coelacanthimorpha,AT3G27540,3702,NA,NA
NOG00461,19,Coelacanthimorpha,AT5G14480,3702,NA,NA
NOG02280,19,Coelacanthimorpha,AT2G41960,3702,NA,NA
NOG02280,19,Coelacanthimorpha,AT3G58050,3702,NA,NA
NOG04690,19,Coelacanthimorpha,AT5G35180,3702,NA,NA
COG2115,19,Coelacanthimorpha,AT5G57655,3702,NA,NA
NOG21126,19,Coelacanthimorpha,AT2G41430,3702,NA,NA
NOG21126,19,Coelacanthimorpha,AT4G14270,3702,NA,NA
NOG25584,19,Coelacanthimorpha,AT3G52790,3702,NA,NA
NOG25584,19,Coelacanthimorpha,AT4G25433,3702,NA,NA
NOG25584,19,Coelacanthimorpha,AT5G62150,3702,NA,NA
NOG08738,19,Coelacanthimorpha,AT1G04530,3702,NA,NA
NOG08738,19,Coelacanthimorpha,AT1G07280,3702,NA,NA
NOG08738,19,Coelacanthimorpha,AT1G80130,3702,NA,NA
NOG08738,19,Coelacanthimorpha,AT2G29670,3702,NA,NA
NOG08738,19,Coelacanthimorpha,AT3G47080,3702,NA,NA
NOG08738,19,Coelacanthimorpha,AT4G17940,3702,NA,NA
NOG08738,19,Coelacanthimorpha,AT4G32340,3702,NA,NA
NOG08738,19,Coelacanthimorpha,AT5G20190,3702,NA,NA
NOG257972,19,Coelacanthimorpha,AT4G28590,3702,NA,NA
NOG07337,19,Coelacanthimorpha,AT1G53450,3702,NA,NA
NOG07337,19,Coelacanthimorpha,AT3G14830,3702,NA,NA
NOG258855,19,Coelacanthimorpha,AT4G29080,3702,NA,NA
NOG09062,19,Coelacanthimorpha,AT1G73440,3702,NA,NA
NOG244975,19,Coelacanthimorpha,AT2G31340,3702,NA,NA
NOG16104,19,Coelacanthimorpha,AT1G31940,3702,NA,NA
NOG16104,19,Coelacanthimorpha,AT2G35585,3702,NA,NA
NOG269700,19,Coelacanthimorpha,AT2G25060,3702,NA,NA
NOG269700,19,Coelacanthimorpha,AT4G31840,3702,NA,NA
NOG269700,19,Coelacanthimorpha,AT5G25090,3702,NA,NA
