cog_id,root,clade_name,protein_id,ssp_id,gene_id,preferred_name
NOG242063,3,Gorilla,Y39B6A,6239,NA,NA
NOG135319,3,Gorilla,F47C10,6239,NA,NA
COG1898,3,Gorilla,C14F11,6239,NA,NA
NOG237200,3,Gorilla,B0205,6239,NA,NA
NOG237200,3,Gorilla,B0205,6239,NA,NA
NOG94960,3,Gorilla,VZK822L,6239,NA,NA
NOG254672,3,Gorilla,D1086,6239,NA,NA
NOG236379,3,Gorilla,F45E4,6239,NA,NA
NOG94818,3,Gorilla,F57A10,6239,NA,NA
NOG91898,3,Gorilla,F09F9,6239,NA,NA
NOG235762,3,Gorilla,Y45F3A,6239,NA,NA
NOG253485,3,Gorilla,C02E7,6239,NA,NA
NOG253485,3,Gorilla,C02E7,6239,NA,NA
NOG253485,3,Gorilla,C02E7,6239,NA,NA
NOG253485,3,Gorilla,C02E7,6239,NA,NA
NOG253485,3,Gorilla,C47E8,6239,NA,NA
NOG253485,3,Gorilla,C50B6,6239,NA,NA
NOG253485,3,Gorilla,C50B6,6239,NA,NA
NOG253485,3,Gorilla,F55C5,6239,NA,NA
NOG253485,3,Gorilla,R09F10,6239,NA,NA
NOG92002,3,Gorilla,F53A9,6239,NA,NA
NOG283744,3,Gorilla,T22H6,6239,NA,NA
NOG93764,3,Gorilla,F58D5,6239,NA,NA
NOG92529,3,Gorilla,C14F11,6239,NA,NA
NOG94901,3,Gorilla,T04C12,6239,NA,NA
NOG94217,3,Gorilla,ZC443,6239,NA,NA
NOG20814,3,Gorilla,ZK370,6239,NA,NA
NOG98639,3,Gorilla,F20B10,6239,NA,NA
NOG244896,3,Gorilla,F54F7,6239,NA,NA
NOG136074,3,Gorilla,R11A8,6239,NA,NA
NOG64326,3,Gorilla,T24C4,6239,NA,NA
NOG95918,3,Gorilla,Y62H9A,6239,NA,NA
NOG92135,3,Gorilla,F40H7,6239,NA,NA
NOG92135,3,Gorilla,F40H7,6239,NA,NA
NOG267576,3,Gorilla,C50F7,6239,NA,NA
NOG283478,3,Gorilla,Y62E10A,6239,NA,NA
NOG273685,3,Gorilla,C09B8,6239,NA,NA
NOG66798,3,Gorilla,C51E3,6239,NA,NA
NOG236851,3,Gorilla,T10E9,6239,NA,NA
NOG94857,3,Gorilla,C36B7,6239,NA,NA
NOG92725,3,Gorilla,F31D5,6239,NA,NA
NOG95131,3,Gorilla,E02A10,6239,NA,NA
NOG256337,3,Gorilla,C06E7,6239,NA,NA
NOG256337,3,Gorilla,F13A7,6239,NA,NA
NOG256337,3,Gorilla,H04M03,6239,NA,NA
NOG256337,3,Gorilla,H04M03,6239,NA,NA
NOG256337,3,Gorilla,H04M03,6239,NA,NA
NOG256337,3,Gorilla,T13A10,6239,NA,NA
NOG256337,3,Gorilla,T13A10,6239,NA,NA
NOG256337,3,Gorilla,T13A10,6239,NA,NA
NOG256337,3,Gorilla,T13A10,6239,NA,NA
NOG256337,3,Gorilla,T13A10,6239,NA,NA
NOG256337,3,Gorilla,T13A10,6239,NA,NA
NOG256337,3,Gorilla,Y73B6BL,6239,NA,NA
NOG256337,3,Gorilla,Y73B6BL,6239,NA,NA
NOG256337,3,Gorilla,Y73B6BL,6239,NA,NA
NOG256337,3,Gorilla,Y73B6BL,6239,NA,NA
NOG95275,3,Gorilla,B0432,6239,NA,NA
NOG95275,3,Gorilla,H12D21,6239,NA,NA
NOG95275,3,Gorilla,K07H8,6239,NA,NA
NOG95275,3,Gorilla,ZC412,6239,NA,NA
NOG239059,3,Gorilla,Y4C6B,6239,NA,NA
NOG92429,3,Gorilla,Y69A2AL,6239,NA,NA
NOG29344,3,Gorilla,Y57G11C,6239,NA,NA
NOG24593,3,Gorilla,F14B8,6239,NA,NA
NOG24593,3,Gorilla,Y73B6BR,6239,NA,NA
NOG93198,3,Gorilla,C01B10,6239,NA,NA
NOG77945,3,Gorilla,ZK836,6239,NA,NA
NOG98930,3,Gorilla,Y58A7A,6239,NA,NA
NOG98930,3,Gorilla,Y58A7A,6239,NA,NA
NOG94962,3,Gorilla,F19D8,6239,NA,NA
NOG248622,3,Gorilla,R102,6239,NA,NA
NOG283319,3,Gorilla,T02E1,6239,NA,NA
NOG94782,3,Gorilla,T22C1,6239,NA,NA
NOG283592,3,Gorilla,B0454,6239,NA,NA
NOG106792,3,Gorilla,K09H11,6239,NA,NA
NOG92163,3,Gorilla,F11E6,6239,NA,NA
NOG93180,3,Gorilla,F54H12,6239,NA,NA
NOG235763,3,Gorilla,T02G6,6239,NA,NA
NOG95376,3,Gorilla,ZK75,6239,NA,NA
NOG237198,3,Gorilla,B0511,6239,NA,NA
NOG87649,3,Gorilla,F42A10,6239,NA,NA
NOG95108,3,Gorilla,C14A6,6239,NA,NA
NOG95108,3,Gorilla,Y71G12B,6239,NA,NA
NOG71246,3,Gorilla,T07A9,6239,NA,NA
NOG76989,3,Gorilla,Y48G8AL,6239,NA,NA
NOG94584,3,Gorilla,T17A3,6239,NA,NA
NOG94584,3,Gorilla,VW02B12L,6239,NA,NA
NOG263200,3,Gorilla,C01G6,6239,NA,NA
NOG94832,3,Gorilla,R102,6239,NA,NA
NOG279542,3,Gorilla,T21C9,6239,NA,NA
NOG66628,3,Gorilla,C14C6,6239,NA,NA
NOG66628,3,Gorilla,C17A2,6239,NA,NA
NOG66628,3,Gorilla,C18G1,6239,NA,NA
NOG66628,3,Gorilla,F31F4,6239,NA,NA
NOG66628,3,Gorilla,F31F4,6239,NA,NA
NOG66628,3,Gorilla,K06H6,6239,NA,NA
NOG66628,3,Gorilla,T28A8,6239,NA,NA
NOG66628,3,Gorilla,W07G4,6239,NA,NA
NOG66628,3,Gorilla,Y5H2B,6239,NA,NA
NOG262982,3,Gorilla,C32B5,6239,NA,NA
NOG237195,3,Gorilla,T05E11,6239,NA,NA
NOG94031,3,Gorilla,F20E11,6239,NA,NA
NOG94031,3,Gorilla,F40D4,6239,NA,NA
NOG94031,3,Gorilla,Y97E10B,6239,NA,NA
NOG93045,3,Gorilla,F59B1,6239,NA,NA
NOG94781,3,Gorilla,T02B11,6239,NA,NA
NOG94205,3,Gorilla,C16C10,6239,NA,NA
NOG24770,3,Gorilla,T14G11,6239,NA,NA
NOG135469,3,Gorilla,F20B6,6239,NA,NA
NOG37277,3,Gorilla,R186,6239,NA,NA
NOG39858,3,Gorilla,ZK652,6239,NA,NA
NOG93092,3,Gorilla,Y95B8A,6239,NA,NA
NOG255609,3,Gorilla,F54D5,6239,NA,NA
NOG135284,3,Gorilla,F42A9,6239,NA,NA
NOG93922,3,Gorilla,Y73B6BL,6239,NA,NA
NOG91976,3,Gorilla,F41G4,6239,NA,NA
NOG259075,3,Gorilla,R07E3,6239,NA,NA
NOG93646,3,Gorilla,R05F9,6239,NA,NA
NOG94352,3,Gorilla,C08B6,6239,NA,NA
NOG94352,3,Gorilla,C44H9,6239,NA,NA
NOG278993,3,Gorilla,C06C6,6239,NA,NA
NOG278993,3,Gorilla,C06C6,6239,NA,NA
NOG278993,3,Gorilla,F36G9,6239,NA,NA
NOG278993,3,Gorilla,T16A1,6239,NA,NA
NOG278993,3,Gorilla,Y57G7A,6239,NA,NA
NOG55440,3,Gorilla,F40F4,6239,NA,NA
NOG62936,3,Gorilla,T03G11,6239,NA,NA
NOG252803,3,Gorilla,C44H9,6239,NA,NA
NOG252803,3,Gorilla,F35C11,6239,NA,NA
NOG252803,3,Gorilla,Y52B11A,6239,NA,NA
NOG94558,3,Gorilla,Y54G2A,6239,NA,NA
NOG254950,3,Gorilla,F55A11,6239,NA,NA
NOG254950,3,Gorilla,F55G1,6239,NA,NA
NOG92828,3,Gorilla,C26F1,6239,NA,NA
NOG93039,3,Gorilla,D1054,6239,NA,NA
NOG93295,3,Gorilla,W02D7,6239,NA,NA
NOG93295,3,Gorilla,W02D7,6239,NA,NA
NOG92846,3,Gorilla,H14E04,6239,NA,NA
NOG273121,3,Gorilla,T14B4,6239,NA,NA
NOG246008,3,Gorilla,T05B11,6239,NA,NA
NOG93728,3,Gorilla,T07D10,6239,NA,NA
NOG114786,3,Gorilla,R06F6,6239,NA,NA
NOG246004,3,Gorilla,Y61A9LA,6239,NA,NA
NOG95861,3,Gorilla,F28H1,6239,NA,NA
NOG241908,3,Gorilla,C07E3,6239,NA,NA
NOG267600,3,Gorilla,F12A10,6239,NA,NA
NOG77968,3,Gorilla,C03B1,6239,NA,NA
NOG283421,3,Gorilla,R11G11,6239,NA,NA
NOG65277,3,Gorilla,C15C6,6239,NA,NA
NOG283489,3,Gorilla,F41H8,6239,NA,NA
NOG283489,3,Gorilla,R13D11,6239,NA,NA
NOG283489,3,Gorilla,R13D11,6239,NA,NA
NOG113818,3,Gorilla,T13F3,6239,NA,NA
NOG94562,3,Gorilla,R07B1,6239,NA,NA
NOG88762,3,Gorilla,C08B6,6239,NA,NA
NOG241909,3,Gorilla,B0546,6239,NA,NA
NOG241909,3,Gorilla,F16D3,6239,NA,NA
NOG241909,3,Gorilla,F35E2,6239,NA,NA
NOG241909,3,Gorilla,ZK757,6239,NA,NA
NOG283196,3,Gorilla,B0222,6239,NA,NA
NOG283196,3,Gorilla,F53C3,6239,NA,NA
NOG283196,3,Gorilla,F53C3,6239,NA,NA
NOG283196,3,Gorilla,F53C3,6239,NA,NA
NOG283196,3,Gorilla,F53C3,6239,NA,NA
NOG236919,3,Gorilla,F58B4,6239,NA,NA
NOG234523,3,Gorilla,F54C9,6239,NA,NA
NOG234038,3,Gorilla,W06G6,6239,NA,NA
NOG234038,3,Gorilla,Y70C5B,6239,NA,NA
NOG94655,3,Gorilla,F14B8,6239,NA,NA
NOG94838,3,Gorilla,Y42H9AR,6239,NA,NA
NOG235818,3,Gorilla,C02F12,6239,NA,NA
NOG94301,3,Gorilla,F01G10,6239,NA,NA
NOG93867,3,Gorilla,Y57G11C,6239,NA,NA
NOG93867,3,Gorilla,Y73F8A,6239,NA,NA
NOG94617,3,Gorilla,T25B6,6239,NA,NA
NOG96140,3,Gorilla,ZK849,6239,NA,NA
NOG104314,3,Gorilla,C50H2,6239,NA,NA
NOG283192,3,Gorilla,E04F6,6239,NA,NA
NOG230659,3,Gorilla,F18A1,6239,NA,NA
NOG130566,3,Gorilla,W05H5,6239,NA,NA
NOG130566,3,Gorilla,Y57A10C,6239,NA,NA
NOG130566,3,Gorilla,Y57A10C,6239,NA,NA
NOG130566,3,Gorilla,Y57A10C,6239,NA,NA
NOG130566,3,Gorilla,Y57A10C,6239,NA,NA
NOG283779,3,Gorilla,F53A9,6239,NA,NA
NOG94747,3,Gorilla,C05C9,6239,NA,NA
NOG273232,3,Gorilla,T20G5,6239,NA,NA
NOG270136,3,Gorilla,Y53F4B,6239,NA,NA
NOG40576,3,Gorilla,F33A8,6239,NA,NA
NOG68589,3,Gorilla,D2030,6239,NA,NA
NOG92131,3,Gorilla,T03E6,6239,NA,NA
NOG92131,3,Gorilla,T03E6,6239,NA,NA
NOG93787,3,Gorilla,H34C03,6239,NA,NA
NOG93264,3,Gorilla,T16G12,6239,NA,NA
NOG112698,3,Gorilla,R148,6239,NA,NA
NOG263116,3,Gorilla,H04J21,6239,NA,NA
NOG93144,3,Gorilla,C34E7,6239,NA,NA
NOG44538,3,Gorilla,T25D10,6239,NA,NA
NOG232210,3,Gorilla,C27B7,6239,NA,NA
NOG92925,3,Gorilla,C49A9,6239,NA,NA
NOG92925,3,Gorilla,C49A9,6239,NA,NA
NOG92925,3,Gorilla,C49A9,6239,NA,NA
NOG92925,3,Gorilla,C49A9,6239,NA,NA
NOG92925,3,Gorilla,C49A9,6239,NA,NA
NOG92925,3,Gorilla,E02H9,6239,NA,NA
NOG92925,3,Gorilla,E02H9,6239,NA,NA
NOG35790,3,Gorilla,Y87G2A,6239,NA,NA
NOG92341,3,Gorilla,C31H1,6239,NA,NA
NOG92341,3,Gorilla,T25B9,6239,NA,NA
NOG235208,3,Gorilla,R04B5,6239,NA,NA
NOG260604,3,Gorilla,F22B3,6239,NA,NA
NOG92607,3,Gorilla,ZC443,6239,NA,NA
NOG92607,3,Gorilla,ZC443,6239,NA,NA
NOG275678,3,Gorilla,C18H7,6239,NA,NA
NOG92415,3,Gorilla,F41E7,6239,NA,NA
NOG254897,3,Gorilla,C04E6,6239,NA,NA
NOG254897,3,Gorilla,C37C3,6239,NA,NA
NOG254897,3,Gorilla,F02D8,6239,NA,NA
NOG254897,3,Gorilla,F09D12,6239,NA,NA
NOG254897,3,Gorilla,F41E6,6239,NA,NA
NOG254897,3,Gorilla,F46H5,6239,NA,NA
NOG254897,3,Gorilla,T18H9,6239,NA,NA
NOG87732,3,Gorilla,Y69A2AR,6239,NA,NA
NOG59783,3,Gorilla,C50H2,6239,NA,NA
NOG52360,3,Gorilla,T02D1,6239,NA,NA
NOG230774,3,Gorilla,F52E10,6239,NA,NA
NOG95753,3,Gorilla,F02E11,6239,NA,NA
NOG95389,3,Gorilla,T06C10,6239,NA,NA
NOG95568,3,Gorilla,T25B6,6239,NA,NA
NOG95588,3,Gorilla,C09B8,6239,NA,NA
NOG93076,3,Gorilla,C01H6,6239,NA,NA
NOG250725,3,Gorilla,Y62H9A,6239,NA,NA
NOG93526,3,Gorilla,R07G3,6239,NA,NA
NOG233538,3,Gorilla,ZK899,6239,NA,NA
NOG246942,3,Gorilla,F19C6,6239,NA,NA
NOG36781,3,Gorilla,Y50C1A,6239,NA,NA
NOG232395,3,Gorilla,F49E8,6239,NA,NA
NOG112776,3,Gorilla,F45E1,6239,NA,NA
NOG92975,3,Gorilla,C49C3,6239,NA,NA
NOG250169,3,Gorilla,C01A2,6239,NA,NA
NOG283406,3,Gorilla,C18F10,6239,NA,NA
NOG283606,3,Gorilla,D1069,6239,NA,NA
NOG283378,3,Gorilla,Y41D4B,6239,NA,NA
NOG92877,3,Gorilla,D1086,6239,NA,NA
NOG93065,3,Gorilla,Y17G7B,6239,NA,NA
NOG248626,3,Gorilla,R193,6239,NA,NA
NOG44809,3,Gorilla,EGAP9,6239,NA,NA
NOG44809,3,Gorilla,EGAP9,6239,NA,NA
NOG44809,3,Gorilla,F17B5,6239,NA,NA
NOG44809,3,Gorilla,F41D3,6239,NA,NA
NOG44809,3,Gorilla,T28F2,6239,NA,NA
NOG41348,3,Gorilla,C17H12,6239,NA,NA
NOG41348,3,Gorilla,C55B7,6239,NA,NA
NOG41348,3,Gorilla,F27C8,6239,NA,NA
NOG91320,3,Gorilla,W02B8,6239,NA,NA
NOG93024,3,Gorilla,T01B7,6239,NA,NA
NOG246440,3,Gorilla,Y105C5A,6239,NA,NA
NOG252024,3,Gorilla,ZK180,6239,NA,NA
NOG272995,3,Gorilla,F11G11,6239,NA,NA
NOG75525,3,Gorilla,Y74C9A,6239,NA,NA
NOG03663,3,Gorilla,R03H10,6239,NA,NA
NOG283242,3,Gorilla,C33H5,6239,NA,NA
NOG283242,3,Gorilla,F49C12,6239,NA,NA
NOG283242,3,Gorilla,F49C12,6239,NA,NA
NOG283242,3,Gorilla,K01D12,6239,NA,NA
NOG283232,3,Gorilla,T19H12,6239,NA,NA
NOG94575,3,Gorilla,F09B9,6239,NA,NA
NOG243350,3,Gorilla,H01M10,6239,NA,NA
NOG28000,3,Gorilla,Y57G11C,6239,NA,NA
NOG93947,3,Gorilla,Y32F6A,6239,NA,NA
NOG77240,3,Gorilla,D2030,6239,NA,NA
NOG33568,3,Gorilla,Y39A1A,6239,NA,NA
NOG33568,3,Gorilla,Y53H1B,6239,NA,NA
NOG255615,3,Gorilla,F53H4,6239,NA,NA
NOG231522,3,Gorilla,T01B7,6239,NA,NA
NOG35868,3,Gorilla,M04G12,6239,NA,NA
NOG92245,3,Gorilla,K08H10,6239,NA,NA
NOG284310,3,Gorilla,F22B3,6239,NA,NA
NOG284310,3,Gorilla,F22B3,6239,NA,NA
NOG69660,3,Gorilla,C27D6,6239,NA,NA
NOG69660,3,Gorilla,C27D6,6239,NA,NA
NOG69660,3,Gorilla,C27D6,6239,NA,NA
NOG69660,3,Gorilla,C27D6,6239,NA,NA
NOG69660,3,Gorilla,C48B6,6239,NA,NA
NOG69660,3,Gorilla,F23F12,6239,NA,NA
NOG69660,3,Gorilla,F37C12,6239,NA,NA
NOG69660,3,Gorilla,F37C12,6239,NA,NA
NOG69660,3,Gorilla,F37C12,6239,NA,NA
NOG69660,3,Gorilla,F58A6,6239,NA,NA
NOG69660,3,Gorilla,F58A6,6239,NA,NA
NOG69660,3,Gorilla,R05H5,6239,NA,NA
NOG238315,3,Gorilla,F47G6,6239,NA,NA
NOG236382,3,Gorilla,C17E7,6239,NA,NA
NOG236382,3,Gorilla,C31E10,6239,NA,NA
NOG236382,3,Gorilla,F11A5,6239,NA,NA
NOG236382,3,Gorilla,F14D2,6239,NA,NA
NOG236382,3,Gorilla,F14D2,6239,NA,NA
NOG236382,3,Gorilla,F15E11,6239,NA,NA
NOG236382,3,Gorilla,F15E11,6239,NA,NA
NOG236382,3,Gorilla,F15E11,6239,NA,NA
NOG236382,3,Gorilla,F15E11,6239,NA,NA
NOG236382,3,Gorilla,F45C12,6239,NA,NA
NOG236382,3,Gorilla,F58E1,6239,NA,NA
NOG236382,3,Gorilla,F58E1,6239,NA,NA
NOG236382,3,Gorilla,F59D6,6239,NA,NA
NOG236382,3,Gorilla,F59D6,6239,NA,NA
NOG236382,3,Gorilla,H25K10,6239,NA,NA
NOG236382,3,Gorilla,H25K10,6239,NA,NA
NOG236382,3,Gorilla,K04F1,6239,NA,NA
NOG236382,3,Gorilla,K04F1,6239,NA,NA
NOG236382,3,Gorilla,K04F1,6239,NA,NA
NOG236382,3,Gorilla,K04F1,6239,NA,NA
NOG236382,3,Gorilla,K04F1,6239,NA,NA
NOG236382,3,Gorilla,K12D9,6239,NA,NA
NOG236382,3,Gorilla,K12D9,6239,NA,NA
NOG236382,3,Gorilla,T05A6,6239,NA,NA
NOG236382,3,Gorilla,T11F1,6239,NA,NA
NOG236382,3,Gorilla,T11F1,6239,NA,NA
NOG236382,3,Gorilla,T11F1,6239,NA,NA
NOG236382,3,Gorilla,T26E4,6239,NA,NA
NOG236382,3,Gorilla,Y19D10B,6239,NA,NA
NOG236382,3,Gorilla,Y19D10B,6239,NA,NA
NOG236382,3,Gorilla,Y19D10B,6239,NA,NA
NOG236382,3,Gorilla,Y37A1B,6239,NA,NA
NOG236382,3,Gorilla,Y46H3D,6239,NA,NA
NOG236382,3,Gorilla,Y70C5C,6239,NA,NA
NOG236382,3,Gorilla,Y73F8A,6239,NA,NA
NOG236382,3,Gorilla,ZC482,6239,NA,NA
NOG236382,3,Gorilla,ZC482,6239,NA,NA
NOG236382,3,Gorilla,ZC482,6239,NA,NA
NOG236382,3,Gorilla,ZC482,6239,NA,NA
NOG236382,3,Gorilla,ZK1037,6239,NA,NA
NOG236382,3,Gorilla,ZK355,6239,NA,NA
NOG236382,3,Gorilla,ZK355,6239,NA,NA
NOG236382,3,Gorilla,ZK355,6239,NA,NA
NOG283648,3,Gorilla,B0416,6239,NA,NA
NOG92727,3,Gorilla,T21C9,6239,NA,NA
NOG92727,3,Gorilla,T21C9,6239,NA,NA
NOG93695,3,Gorilla,C05D9,6239,NA,NA
NOG63545,3,Gorilla,H01G02,6239,NA,NA
NOG91952,3,Gorilla,C45E5,6239,NA,NA
NOG242735,3,Gorilla,F29C12,6239,NA,NA
NOG239708,3,Gorilla,Y57G11B,6239,NA,NA
NOG69156,3,Gorilla,E04D5,6239,NA,NA
NOG69156,3,Gorilla,ZK673,6239,NA,NA
NOG132746,3,Gorilla,Y94H6A,6239,NA,NA
NOG69007,3,Gorilla,BE10,6239,NA,NA
NOG77779,3,Gorilla,K06H7,6239,NA,NA
NOG93064,3,Gorilla,C09B9,6239,NA,NA
NOG241065,3,Gorilla,K08E7,6239,NA,NA
NOG283339,3,Gorilla,F01D4,6239,NA,NA
NOG104454,3,Gorilla,C29F3,6239,NA,NA
NOG104454,3,Gorilla,C32H11,6239,NA,NA
NOG104454,3,Gorilla,C32H11,6239,NA,NA
NOG104454,3,Gorilla,C32H11,6239,NA,NA
NOG104454,3,Gorilla,C32H11,6239,NA,NA
NOG104454,3,Gorilla,C49G7,6239,NA,NA
NOG104454,3,Gorilla,F55G11,6239,NA,NA
NOG104454,3,Gorilla,F55G11,6239,NA,NA
NOG104454,3,Gorilla,F55G11,6239,NA,NA
NOG104454,3,Gorilla,F55G11,6239,NA,NA
NOG104454,3,Gorilla,F55G11,6239,NA,NA
NOG104454,3,Gorilla,F55G11,6239,NA,NA
NOG104454,3,Gorilla,K08D8,6239,NA,NA
NOG104454,3,Gorilla,K08D8,6239,NA,NA
NOG104454,3,Gorilla,K10D11,6239,NA,NA
NOG104454,3,Gorilla,K10D11,6239,NA,NA
NOG104454,3,Gorilla,T05E12,6239,NA,NA
NOG104454,3,Gorilla,ZK1037,6239,NA,NA
NOG55648,3,Gorilla,W06D12,6239,NA,NA
NOG93352,3,Gorilla,F10G7,6239,NA,NA
NOG93284,3,Gorilla,C38C10,6239,NA,NA
NOG93284,3,Gorilla,F22B7,6239,NA,NA
NOG94515,3,Gorilla,C47E8,6239,NA,NA
NOG255643,3,Gorilla,C01H6,6239,NA,NA
NOG68993,3,Gorilla,B0198,6239,NA,NA
NOG242739,3,Gorilla,C33A12,6239,NA,NA
NOG279371,3,Gorilla,Y45F3A,6239,NA,NA
NOG45251,3,Gorilla,Y38E10A,6239,NA,NA
NOG08553,3,Gorilla,VC5,6239,NA,NA
NOG31188,3,Gorilla,C35B8,6239,NA,NA
NOG240122,3,Gorilla,E01H11,6239,NA,NA
NOG240987,3,Gorilla,M110,6239,NA,NA
NOG92269,3,Gorilla,F48C5,6239,NA,NA
NOG93244,3,Gorilla,Y119C1B,6239,NA,NA
NOG95270,3,Gorilla,T12G3,6239,NA,NA
NOG94519,3,Gorilla,D1053,6239,NA,NA
NOG90935,3,Gorilla,F07C6,6239,NA,NA
NOG90935,3,Gorilla,F07C6,6239,NA,NA
NOG239375,3,Gorilla,T23H2,6239,NA,NA
NOG270869,3,Gorilla,Y39B6A,6239,NA,NA
NOG132669,3,Gorilla,C49A9,6239,NA,NA
NOG132669,3,Gorilla,C49A9,6239,NA,NA
NOG132669,3,Gorilla,F58F9,6239,NA,NA
NOG132669,3,Gorilla,F58F9,6239,NA,NA
NOG276004,3,Gorilla,C29A12,6239,NA,NA
NOG232914,3,Gorilla,Y71F9AR,6239,NA,NA
NOG92569,3,Gorilla,F13B6,6239,NA,NA
NOG92569,3,Gorilla,F13B6,6239,NA,NA
NOG45349,3,Gorilla,C24D10,6239,NA,NA
NOG45349,3,Gorilla,C24D10,6239,NA,NA
NOG45349,3,Gorilla,F11G11,6239,NA,NA
NOG45349,3,Gorilla,F26A1,6239,NA,NA
NOG45349,3,Gorilla,K07F5,6239,NA,NA
NOG45349,3,Gorilla,T23B7,6239,NA,NA
NOG45349,3,Gorilla,T27C10,6239,NA,NA
NOG45349,3,Gorilla,Y23H5B,6239,NA,NA
NOG45349,3,Gorilla,Y43C5A,6239,NA,NA
NOG45349,3,Gorilla,ZK484,6239,NA,NA
NOG93372,3,Gorilla,F13D12,6239,NA,NA
NOG93895,3,Gorilla,M03A8,6239,NA,NA
NOG254666,3,Gorilla,F09G8,6239,NA,NA
NOG93519,3,Gorilla,K10D11,6239,NA,NA
NOG283141,3,Gorilla,F18E3,6239,NA,NA
NOG105520,3,Gorilla,F26F4,6239,NA,NA
NOG251648,3,Gorilla,W04C9,6239,NA,NA
NOG135480,3,Gorilla,ZK1320,6239,NA,NA
NOG95183,3,Gorilla,F08B12,6239,NA,NA
NOG62611,3,Gorilla,F46G11,6239,NA,NA
NOG94377,3,Gorilla,C01C4,6239,NA,NA
NOG92241,3,Gorilla,K09F6,6239,NA,NA
NOG67489,3,Gorilla,K12B6,6239,NA,NA
NOG96204,3,Gorilla,T06A4,6239,NA,NA
NOG104601,3,Gorilla,T06G6,6239,NA,NA
NOG94462,3,Gorilla,Y57G7A,6239,NA,NA
NOG283781,3,Gorilla,F58D5,6239,NA,NA
NOG43419,3,Gorilla,F36A2,6239,NA,NA
NOG92436,3,Gorilla,C13C4,6239,NA,NA
NOG267599,3,Gorilla,C09E7,6239,NA,NA
NOG267599,3,Gorilla,ZK1098,6239,NA,NA
NOG254674,3,Gorilla,C47E12,6239,NA,NA
NOG283308,3,Gorilla,B0273,6239,NA,NA
NOG283308,3,Gorilla,B0334,6239,NA,NA
NOG94671,3,Gorilla,ZK1236,6239,NA,NA
NOG95785,3,Gorilla,F17H10,6239,NA,NA
NOG250083,3,Gorilla,C32A9,6239,NA,NA
NOG94318,3,Gorilla,C08G5,6239,NA,NA
NOG93805,3,Gorilla,R07E5,6239,NA,NA
NOG15359,3,Gorilla,K06A1,6239,NA,NA
NOG14797,3,Gorilla,C08C3,6239,NA,NA
NOG14797,3,Gorilla,F40B1,6239,NA,NA
NOG14797,3,Gorilla,F45C12,6239,NA,NA
NOG14797,3,Gorilla,F52C6,6239,NA,NA
NOG14797,3,Gorilla,F52C6,6239,NA,NA
NOG14797,3,Gorilla,F52C6,6239,NA,NA
NOG14797,3,Gorilla,F59H6,6239,NA,NA
NOG14797,3,Gorilla,F59H6,6239,NA,NA
NOG14797,3,Gorilla,F59H6,6239,NA,NA
NOG14797,3,Gorilla,R52,6239,NA,NA
NOG14797,3,Gorilla,W02A11,6239,NA,NA
NOG14797,3,Gorilla,Y49F6C,6239,NA,NA
NOG82869,3,Gorilla,K08H2,6239,NA,NA
NOG82869,3,Gorilla,K08H2,6239,NA,NA
NOG74098,3,Gorilla,R05D7,6239,NA,NA
NOG92324,3,Gorilla,F48A11,6239,NA,NA
NOG113317,3,Gorilla,M70,6239,NA,NA
NOG113317,3,Gorilla,Y73B3A,6239,NA,NA
NOG94932,3,Gorilla,M28,6239,NA,NA
NOG93464,3,Gorilla,F14F7,6239,NA,NA
NOG35930,3,Gorilla,F58A4,6239,NA,NA
NOG35930,3,Gorilla,T22B3,6239,NA,NA
NOG67146,3,Gorilla,T22B2,6239,NA,NA
NOG67146,3,Gorilla,Y73C8C,6239,NA,NA
NOG67146,3,Gorilla,Y73C8C,6239,NA,NA
NOG67146,3,Gorilla,Y73C8C,6239,NA,NA
NOG93800,3,Gorilla,F12F6,6239,NA,NA
NOG110246,3,Gorilla,T19D12,6239,NA,NA
NOG94827,3,Gorilla,Y52B11A,6239,NA,NA
NOG283183,3,Gorilla,C30B5,6239,NA,NA
NOG238321,3,Gorilla,F15H10,6239,NA,NA
NOG238321,3,Gorilla,F15H10,6239,NA,NA
NOG238321,3,Gorilla,F15H10,6239,NA,NA
NOG62148,3,Gorilla,F58E10,6239,NA,NA
NOG92759,3,Gorilla,K09C8,6239,NA,NA
NOG252116,3,Gorilla,Y55B1BL,6239,NA,NA
NOG94180,3,Gorilla,K03H1,6239,NA,NA
NOG233591,3,Gorilla,F40H6,6239,NA,NA
NOG233591,3,Gorilla,F40H6,6239,NA,NA
NOG233591,3,Gorilla,Y41C4A,6239,NA,NA
NOG34729,3,Gorilla,F28A10,6239,NA,NA
NOG34729,3,Gorilla,F38C2,6239,NA,NA
NOG34729,3,Gorilla,K06H6,6239,NA,NA
NOG283763,3,Gorilla,F54B3,6239,NA,NA
NOG283329,3,Gorilla,AH6,6239,NA,NA
NOG95105,3,Gorilla,C02F5,6239,NA,NA
NOG271779,3,Gorilla,Y34D9A,6239,NA,NA
NOG68922,3,Gorilla,B0478,6239,NA,NA
NOG104284,3,Gorilla,F10D11,6239,NA,NA
NOG93589,3,Gorilla,W03D8,6239,NA,NA
NOG93760,3,Gorilla,W03F11,6239,NA,NA
NOG14052,3,Gorilla,ZK822,6239,NA,NA
NOG77780,3,Gorilla,ZC132,6239,NA,NA
NOG246003,3,Gorilla,Y39F10A,6239,NA,NA
